,Name,Price,Link,Rating,Total Reviews,Description
70,Lenovo Legion 7i Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2...,"₹1,84,990",https://www.flipkart.com/lenovo-legion-7i-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2080-super-max-q-15imhg05-gaming-laptop/p/itm23265f2e8bfe9?pid=COMFTPG2HYSS9TW3&lid=LSTCOMFTPG2HYSS9TW3RL6DZK&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_71&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFTPG2HYSS9TW3.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,3.8,6 Ratings & 3 Reviews,Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
71,Lenovo Legion 5 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹67,990",https://www.flipkart.com/lenovo-legion-5-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-gaming-laptop/p/itm0629708176523?pid=COMFXZZMHVJR7DQ3&lid=LSTCOMFXZZMHVJR7DQ3I7TZJF&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_3_72&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=3569495a-203f-4c1c-b0d2-c35b9c971495.COMFXZZMHVJR7DQ3.SEARCH&ppt=None&ppn=None&ssid=quhmr0c3u80000001620281267752&qH=45f6477cda3fea9f,4.1,32 Ratings & 7 Reviews,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
72,lenovo Ideapad Flex 5 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) 5 14ITL05 2 in 1 ...,"₹64,990",https://www.flipkart.com/lenovo-ideapad-flex-5-core-i5-11th-gen-intel-evo-8-gb-512-gb-ssd-windows-10-home-14itl05-2-1-laptop/p/itmc0efbeb3a28d3?pid=COMGY5PGKFTQKFYH&lid=LSTCOMGY5PGKFTQKFYHMIH2BL&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_73&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMGY5PGKFTQKFYH.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,4.1,46 Ratings & 1 Reviews,Intel Evo platform feat 11th Gen Intel Core i5 processorIntel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
73,Lenovo Ideapad 3 Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop,"₹28,990",https://www.flipkart.com/lenovo-ideapad-3-ryzen-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-15ada05-laptop/p/itm30a8f3dbe1e0c?pid=COMGY8Y5BH5PYMQN&lid=LSTCOMGY8Y5BH5PYMQNSCYQAJ&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_74&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_bSkltcwF6GzMKaehSFYJv1iCAv5OyCLkjfcTYSb5yla83QW1mxA3vop%2FnWkeC9%2B41Bg7sJelmUoYbeju8%2BRsvw%3D%3D&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,3.9,35 Ratings & 5 Reviews,AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
74,Lenovo ThinkPad E15 Core i3 11th Gen - (4 GB/256 GB SSD/DOS) E15 Laptop,"₹38,990",https://www.flipkart.com/lenovo-thinkpad-e15-core-i3-11th-gen-4-gb-256-gb-ssd-dos-laptop/p/itm6574ea0e74ee4?pid=COMGF42GWMDZZW9F&lid=LSTCOMGF42GWMDZZW9F9EJXCI&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_75&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMGF42GWMDZZW9F.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,5,3 Ratings & 2 Reviews,Intel Core i3 Processor (11th Gen)4 GB DDR4 RAMDOS Operating System256 GB SSD39.62 cm (15.6 inches) DisplayNA1 Year Onsite Warranty
75,Lenovo E41 APU Dual Core A6 A6-7350B - (4 GB/1 TB HDD/Windows 10 Home) E41-45 Laptop,"₹30,799",https://www.flipkart.com/lenovo-e41-apu-dual-core-a6-a6-7350b-4-gb-1-tb-hdd-windows-10-home-e41-45-laptop/p/itm22d66027eae72?pid=COMFYF4HDNKHVVRT&lid=LSTCOMFYF4HDNKHVVRTUJU8HW&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_76&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMFYF4HDNKHVVRT.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,3.6,29 Ratings & 5 Reviews,AMD APU Dual Core A6 Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty
76,Lenovo Ideapad 520 Core i5 8th Gen - (8 GB/2 TB HDD/Windows 10 Home/4 GB Graphics) 520-15IKB Laptop,"₹64,821",https://www.flipkart.com/lenovo-ideapad-520-core-i5-8th-gen-8-gb-2-tb-hdd-windows-10-home-4-gb-graphics-520-15ikb-laptop/p/itmf8ccg35zg5ctz?pid=COMF8CCGUMHK6Z77&lid=LSTCOMF8CCGUMHK6Z777X9UP4&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_77&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMF8CCGUMHK6Z77.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,2.7,3 Ratings & 0 Reviews,"Intel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System2 TB HDD39.62 cm (15.6 inch) DisplayLenovo App Explorer, Lenovo Companion 3.0, Microsoft Office Home and Student 20161 Year Onsite Warranty"
77,Lenovo Yoga Slim 7 Ryzen 7 Octa Core 4800U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Light ...,"₹75,489",https://www.flipkart.com/lenovo-yoga-slim-7-ryzen-octa-core-4800u-8-gb-512-gb-ssd-windows-10-home-14are05-thin-light-laptop/p/itm87e8ac7c45470?pid=COMFZDRAWSYUS2Z8&lid=LSTCOMFZDRAWSYUS2Z8YPRQZH&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_78&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMFZDRAWSYUS2Z8.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,5,5 Ratings & 1 Reviews,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
78,Lenovo Ideapad Gaming 3 Core i5 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,"₹78,939",https://www.flipkart.com/lenovo-ideapad-gaming-3-core-i5-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-nvidia-geforce-1650-ti-4gb-gddr6-15imh05d-laptop/p/itm9a75d9665a9ea?pid=COMFV8U7AUEKY4B5&lid=LSTCOMFV8U7AUEKY4B556KLUO&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_79&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMFV8U7AUEKY4B5.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
79,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 2 in 1 Lapto...,"₹57,990",https://www.flipkart.com/lenovo-ideapad-flex-5-ryzen-hexa-core-4500u-8-gb-512-gb-ssd-windows-10-home-14are05-2-1-laptop/p/itm7962b1dec1cbf?pid=COMFX5N8KP3KAFG9&lid=LSTCOMFX5N8KP3KAFG9WTBLBX&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_80&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_bSkltcwF6GzMKaehSFYJv1iCAv5OyCLkjfcTYSb5ylbTS58k7x0FFvaLMylLdtaWM3S4pxEm0%2B6onzcq%2FWnXiw%3D%3D&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,4.5,118 Ratings & 27 Reviews,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
80,Lenovo Ideapad S340 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S340 -14IILD La...,"₹55,890",https://www.flipkart.com/lenovo-ideapad-s340-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-14iild-laptop/p/itmd72eae06288fd?pid=COMFZGWYQBTXGCJD&lid=LSTCOMFZGWYQBTXGCJDAW56OZ&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_81&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMFZGWYQBTXGCJD.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
81,Lenovo Core i7 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX GTX 16...,"₹1,04,999",https://www.flipkart.com/lenovo-core-i7-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650ti-82au004rin-gaming-laptop/p/itm3d0a5ddc71d9c?pid=COMFWZF7ZQSXQNPF&lid=LSTCOMFWZF7ZQSXQNPFIWXIK6&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_82&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMFWZF7ZQSXQNPF.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,NA,NA,Intel Core i7 Processor (10th Gen)8 GB DDR4 RAMWindows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
82,Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,"₹20,990",https://www.flipkart.com/lenovo-ideapad-slim-apu-dual-core-a4-a4-9120e-4-gb-64-gb-emmc-storage-windows-10-home-1-14ast-05-thin-light-laptop/p/itm732d1ee740572?pid=COMFQQHEZZNZ6HNM&lid=LSTCOMFQQHEZZNZ6HNMQFEWZD&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_83&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMFQQHEZZNZ6HNM.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,3.6,"1,715 Ratings & 230 Reviews",AMD APU Dual Core A4 Processor4 GB DDR4 RAM64 bit Windows 10 Operating System35.56 cm (14 inch) Display1 Year Onsite Warranty
83,Lenovo Ideapad 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Light La...,"₹57,990",https://www.flipkart.com/lenovo-ideapad-5-ryzen-7-octa-core-4700u-8-gb-512-gb-ssd-windows-10-home-14are05-thin-light-laptop/p/itm74bdb1c4b2516?pid=COMFXVAS6FYXYMHW&lid=LSTCOMFXVAS6FYXYMHWII0UO7&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_84&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_bSkltcwF6GzMKaehSFYJv1iCAv5OyCLkjfcTYSb5ylaWfxFEuVc%2F%2BqI18hy7TYPulFkSb4SqK1MbSt2YTQwiRw%3D%3D&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,4.5,80 Ratings & 15 Reviews,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
84,Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) S145-15IIL Laptop,"₹54,989",https://www.flipkart.com/lenovo-ideapad-s145-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-s145-15iil-laptop/p/itmaecfd6796dbc8?pid=COMFVGTYBPUZMPYP&lid=LSTCOMFVGTYBPUZMPYP80PXET&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_85&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMFVGTYBPUZMPYP.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,4.2,40 Ratings & 8 Reviews,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
85,Lenovo Core i9 10th Gen - (16 GB/1 TB SSD/Windows 10/8 GB Graphics/NVIDIA GeForce RTX 2080 super max-q...,"₹2,82,999",https://www.flipkart.com/lenovo-core-i9-10th-gen-16-gb-1-tb-ssd-windows-10-8-gb-graphics-nvidia-geforce-rtx-2080-super-max-q-81yu006hin-gaming-laptop/p/itm77649359419bb?pid=COMGF8HQFAZGHSND&lid=LSTCOMGF8HQFAZGHSNDFG3KA6&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_86&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMGF8HQFAZGHSND.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,NA,NA,Intel Core i9 Processor (10th Gen)16 GB DDR4 RAMWindows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 year
86,Lenovo Ideapad Slim 3i Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,"₹34,990",https://www.flipkart.com/lenovo-ideapad-slim-3i-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-15iil05-laptop/p/itmc3f65e9fbd2fd?pid=COMFZS9HCHV43VR9&lid=LSTCOMFZS9HCHV43VR9NSVH97&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_87&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMFZS9HCHV43VR9.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,3.5,45 Ratings & 5 Reviews,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
87,Lenovo T490 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) T490 Business Laptop,"₹1,09,999",https://www.flipkart.com/lenovo-t490-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-pro-business-laptop/p/itm2ce92f4753e6a?pid=COMFSTFYZ3GVAEZH&lid=LSTCOMFSTFYZ3GVAEZHD8GDY8&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_88&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMFSTFYZ3GVAEZH.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display3 Years
88,Lenovo Core i5 10th Gen - (4 GB/256 GB SSD/DOS) V15-IIL Laptop,"₹42,999",https://www.flipkart.com/lenovo-core-i5-10th-gen-4-gb-256-gb-ssd-dos-v15-iil-laptop/p/itm083bd4f1ed7e2?pid=COMGYSYBVYXZZJJV&lid=LSTCOMGYSYBVYXZZJJVOYTXWS&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_89&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMGYSYBVYXZZJJV.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (10th Gen)4 GB DDR4 RAMDOS Operating System256 GB SSD38.1 cm (15 inch) Display1 Year Domestic
89,Lenovo Yoga 6 Ryzen 7 Octa Core 4700U - (16 GB/512 GB SSD/Windows 10 Home) 13ARE05 2 in 1 Laptop,"₹78,990",https://www.flipkart.com/lenovo-yoga-6-ryzen-7-octa-core-4700u-16-gb-512-gb-ssd-windows-10-home-13are05-2-1-laptop/p/itm941e3a7091672?pid=COMGYZQTEEDZ9J3R&lid=LSTCOMGYZQTEEDZ9J3REQLRNW&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_90&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_bSkltcwF6GzMKaehSFYJv1iCAv5OyCLkjfcTYSb5ylbuPveDCmATq7QohC8h63HdEnqt2te6oelGHqEmTppdNQ%3D%3D&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,4.7,6 Ratings & 1 Reviews,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD33.78 cm (13.3 inches) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
90,Lenovo Core i5 8th Gen - (4 GB/1 TB HDD/DOS) V330 Thin and Light Laptop,"₹47,999",https://www.flipkart.com/lenovo-core-i5-8th-gen-4-gb-1-tb-hdd-dos-v330-thin-light-laptop/p/itm54004dc806e78?pid=COMFUTE6NUN9CZUG&lid=LSTCOMFUTE6NUN9CZUGBZ4IP3&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_91&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMFUTE6NUN9CZUG.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (8th Gen)4 GB DDR4 RAMDOS Operating System1 TB HDD35.56 cm (14 inch) Display1 Year Onsite Warranty
91,Lenovo Legion Y540 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) Y540-15IRH-PG0 Th...,"₹84,990",https://www.flipkart.com/lenovo-legion-y540-core-i5-9th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-y540-15irh-pg0-thin-light-laptop/p/itmafe25d4762efa?pid=COMGYZQTGJEZEXNQ&lid=LSTCOMGYZQTGJEZEXNQZ2LZZN&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_92&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMGYZQTGJEZEXNQ.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,NA,NA,Intel Core i5 Processor (9th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
92,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graph...,"₹76,999",https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-4600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-15arh05-laptop/p/itm5ba12b7725792?pid=COMFUGF8EHQ4RMK7&lid=LSTCOMFUGF8EHQ4RMK78HM4MX&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_93&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMFUGF8EHQ4RMK7.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,4.5,171 Ratings & 34 Reviews,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
93,Lenovo Ideapad 3 Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop,"₹28,990",https://www.flipkart.com/lenovo-ideapad-3-ryzen-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-15ada05-laptop/p/itm434f402be1c77?pid=COMFS9YWGFHEFV4C&lid=LSTCOMFS9YWGFHEFV4CDXFP8N&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_94&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=en_bSkltcwF6GzMKaehSFYJv1iCAv5OyCLkjfcTYSb5ylZ3n3u6Y%2BE6EGL74pEJkKhOj6TFuBIXGzUGGhcJFF5HdQ%3D%3D&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,3.7,111 Ratings & 20 Reviews,AMD Ryzen 3 Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
94,Lenovo Ideapad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14itl05 2 in 1 Laptop,"₹54,500",https://www.flipkart.com/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-14itl05-2-1-laptop/p/itm8a55b442af5aa?pid=COMGYQVKZGD2VFHA&lid=LSTCOMGYQVKZGD2VFHAFPUD3K&marketplace=FLIPKART&q=lenovo_laptops&store=6bo%2Fb5g&srno=s_4_95&otracker=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_6_na_na_ps&fm=organic&iid=b9bb9455-b9c9-4398-b99e-e9116cccac5c.COMGYQVKZGD2VFHA.SEARCH&ppt=None&ppn=None&ssid=577dlv5h2o0000001620281269128&qH=45f6477cda3fea9f,NA,NA,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty
